name,userType,dogOwner,parent
Lorena Rolfson,Resident,true,false
Reginald Blick,Resident,false,false
Jeanne Veum,Resident,true,true
Cornelius Zboncak,Resident,true,true
Samuel Schinner,Resident,false,false
Ebony Runte,Resident,true,true
Aaron Schoen I,Resident,true,true
Amanda Pagac,Resident,false,true
Rudy Stroman,Resident,false,false
Annie Smitham,Resident,false,true
Heidi Lowe,Resident,false,true
Erika Flatley,Resident,false,true
Stanley Mayer,Resident,false,true
Dr. Stephen Reichel,Resident,false,true
Erick Hayes,Resident,true,true
Miss Barry Hilpert,Resident,true,true
Rosemarie Turcotte,Resident,false,true
Danielle Bergstrom,Resident,true,false
Kelli Dicki,Resident,true,false
Shirley Kris,Resident,true,true
Lindsay O'Keefe,Resident,true,true
Bessie Beer Jr.,Resident,true,true
Lucille Goyette,Resident,false,true
Shane Fisher,Resident,false,true
Tracey Bayer,Resident,false,true
Carolyn Rath,Resident,true,false
Jon Johnson,Resident,false,true
Sandy Hackett,Resident,false,true
Harriet Hammes,Resident,true,false
Anna White,Resident,false,false
Johanna Reinger,Resident,true,false
Wilson Mann,Resident,false,true
Tasha Zulauf PhD,Resident,false,true
Rose Lind,Resident,true,true
Maxine Gibson Sr.,Resident,false,false
Kerry Herman,Resident,true,true
Brooke Donnelly,Resident,true,true
Bertha Schowalter,Resident,false,true
Wm Will,Resident,true,false
Herbert Ortiz,Resident,false,false
Alexander McLaughlin,Resident,true,false
Bryan Steuber,Resident,false,true
Jimmy Kutch,Resident,false,false
Gloria Jaskolski,Resident,true,true
Clifford Oberbrunner,Resident,false,false
Derrick Jacobi,Resident,false,true
Fred Will,Resident,false,true
Christina Gusikowski,Resident,true,true
Kristy Fay,Resident,false,true
Elaine Feeney,Resident,true,true
Vincent Johnston,Resident,true,true
Lewis Ortiz,Resident,false,false
Cedric Ankunding,Resident,true,true
Kyle Rosenbaum,Resident,true,true
Gustavo Sauer,Resident,true,true
Antonia Mayert,Resident,false,false
Gail Turner,Resident,false,true
Tasha Feeney,Resident,true,false
Mr. Mamie O'Reilly,Resident,true,true
Winifred Rice,Resident,true,true
Jenny Bayer,Resident,true,true
Ross Langworth,Resident,true,true
Damon Sporer,Resident,true,true
Travis Hickle,Resident,false,false
Clark Schneider,Resident,false,true
Bruce Streich,Resident,false,true
Jason Bechtelar,Resident,true,false
Raquel Haley,Resident,true,true
Samuel Reinger,Resident,true,false
Matt Pfannerstill,Resident,true,false
Aubrey Moen,Resident,false,true
Tasha Mann,Resident,true,false
Damon Hirthe,Resident,true,true
Elaine Schroeder,Resident,false,false
Miss Caleb Schneider,Resident,true,true
Fredrick Hand,Resident,true,false
Jermaine Grimes,Resident,false,true
Laura Lakin,Resident,false,true
Ms. Tyler Deckow,Resident,false,true
Donnie Casper,Resident,true,true
Constance Hackett,Resident,false,true
Sadie Terry,Resident,true,true
Mandy Ondricka,Resident,false,false
Dale Welch,Resident,false,false
Kevin Quitzon,Resident,false,false
Nadine Nienow,Resident,false,false
Alfonso Emmerich,Resident,false,false
Marlon Klein,Resident,false,false
Omar Kreiger,Resident,true,false
Darnell Muller,Resident,false,true
Dr. Nicholas Wiegand,Resident,false,false
Jo Buckridge,Resident,true,true
Chad Walter Jr.,Resident,false,false
Otis Zulauf IV,Resident,false,false
Laura Daniel,Resident,false,false
Jasmine Keebler,Resident,false,true
Camille Berge,Resident,true,false
Dustin Abernathy,Resident,false,true
Ms. Douglas Bode,Resident,true,false
Dr. Cedric Stamm,Resident,false,true
Emily Lebsack,Resident,true,true
Jo Hoeger,Resident,false,true
Patrick Fadel II,Resident,false,false
Jo Trantow DDS,Resident,true,false
Belinda Kunze,Resident,false,true
Clinton Goodwin,Resident,false,true
Morris Baumbach,Resident,true,true
Carroll Schamberger,Resident,false,true
Michael Weimann,Resident,true,false
Angel Connelly,Resident,true,false
Noah Lesch,Resident,true,true
Scott Langosh,Resident,false,true
Clint Kuhn,Resident,true,false
Jamie Dietrich,Resident,true,true
Benny Sawayn,Resident,true,true
Brendan Koss,Resident,true,true
Cristina Marquardt,Resident,false,false
Ian Leuschke,Resident,false,true
Jeff Harris,Resident,false,true
Annie Kuhic,Resident,false,false
Melvin Jacobson,Resident,true,true
Louise Murazik,Resident,true,true
Wilma Lemke,Resident,true,false
Shirley Mayer,Resident,true,true
Willie Runolfsson,Resident,false,true
Joshua Gutkowski,Resident,true,false
Lana Cassin,Resident,true,true
Debra Bednar,Resident,true,false
Gayle Mann,Resident,true,false
Carmen Harris,Resident,true,false
Gail Kuhn,Resident,false,false
Deborah Mante,Resident,true,false
Floyd Becker,Resident,true,false
Regina Schulist,Resident,false,false
Sherman Bogisich,Resident,false,false
Ms. Jacob Kuhlman,Resident,true,false
Frank Langworth,Resident,false,false
Ms. Carroll Carroll,Resident,false,true
Andrew Legros,Resident,true,true
Shawna Kling,Resident,true,false
Sammy Price,Resident,false,false
Tracy Dibbert,Resident,false,false
Winifred Howe,Resident,false,false
Johnnie Ruecker,Resident,true,true
Eula Jaskolski II,Resident,true,false
John Hodkiewicz,Resident,false,false
Clifton Considine,Resident,true,false
Marco Kemmer,Resident,false,true
Erica Cummerata,Resident,false,true
Danny Boehm,Resident,true,false
Roberta Durgan,Resident,false,false
Clayton Hilpert,Resident,false,false
Miguel Rau,Resident,true,true
Dwayne Towne,Resident,false,true
Mercedes Wisoky,Resident,false,false
Elias Fay,Resident,false,false
Clay Connelly,Resident,false,false
Alicia Cremin,Resident,false,false
Opal Reinger,Resident,true,true
Salvador Flatley,Resident,false,false
Lance Grant V,Resident,false,false
Jo Waelchi,Resident,false,true
Robyn Ankunding,Resident,false,true
Diana Wintheiser,Resident,false,false
Randolph Moen,Resident,false,true
Lila Kerluke,Resident,true,false
Fernando Turcotte,Resident,false,false
Valerie Wilderman,Resident,true,false
Perry Goldner,Resident,true,false
Otis Waelchi,Resident,true,false
Tracy Pfeffer,Resident,true,false
Robin Terry,Resident,true,false
Muriel Torp,Resident,false,true
Ebony Goldner,Resident,false,false
Elbert Glover,Resident,false,false
Dawn Mohr,Resident,false,false
Emily McKenzie MD,Resident,true,false
Lyle Jakubowski,Resident,true,true
Hugo McClure,Resident,false,true
Brenda Greenfelder,Resident,true,false
Irene Kemmer,Resident,true,false
Linda Hills,Resident,true,true
Harvey Schuppe,Resident,false,false
Fred Cartwright,Resident,false,true
David Legros,Resident,false,false
Henrietta Senger,Resident,true,false
Mrs. Arnold Leuschke,Resident,false,true
Marta O'Hara,Resident,true,true
Miss Elisa Ortiz,Resident,false,true
Clyde Braun,Resident,true,false
Jim Towne,Resident,false,false
Bert Ernser,Resident,true,true
Lena Nitzsche,Resident,true,true
Paula Becker,Resident,false,true
Earnest Cormier,Resident,true,false
Bruce Schuppe Jr.,Resident,true,true
Malcolm Rau,Resident,true,false
Mrs. Robyn Baumbach,Resident,false,true
Jean Hackett,Resident,true,false
Corey Corkery,Resident,false,true
Lillian Luettgen Sr.,Resident,true,false
Sheldon Feest,Resident,true,true
Lee Ritchie,Resident,true,false
Jeannie Zieme,Resident,true,true
Gilbert Mohr,Resident,true,true
Carolyn Schamberger,Resident,true,false
Archie Hartmann V,Resident,true,true
Derrick Stamm MD,Resident,false,false
Robert Steuber,Resident,false,true
Olivia Waelchi,Resident,true,false
Elena Herman,Resident,false,true
Ms. Clarence Friesen,Resident,false,true
Dr. Sammy Zboncak,Resident,false,false
Ms. Otis Volkman,Resident,true,true
Hector Bradtke,Resident,true,false
Lana Beahan,Resident,true,true
Curtis Skiles,Resident,true,false
Aaron Hoeger MD,Resident,true,false
Norman Rutherford,Resident,true,true
Theodore Smith,Resident,false,true
Santiago Brekke Sr.,Resident,false,true
Eva Simonis,Resident,false,false
Robin Denesik,Resident,true,true
Julio Pollich,Resident,true,false
Howard Ziemann,Resident,false,false
Percy Boehm,Resident,true,true
Ignacio Heaney,Resident,true,false
Lydia Wuckert,Resident,false,true
Dianne Beier,Resident,false,true
Dora Smitham,Resident,true,true
Arnold Donnelly MD,Resident,true,false
Tony Rath,Resident,false,false
Ellen Mante,Resident,false,true
Cecelia Herman,Resident,true,false
Hope Wintheiser,Resident,false,true
Shelley Stiedemann,Resident,true,false
Mr. Juana Conn,Resident,false,false
Opal Hane,Resident,false,true
Jodi Bins,Resident,true,false
Jared Hudson PhD,Resident,false,true
Dr. Loren Olson,Resident,true,true
Chester D'Amore,Resident,true,true
Celia Abbott,Resident,false,true
Darnell Wuckert,Resident,true,true
Jimmy Dietrich,Resident,true,false
Hugo Shanahan III,Resident,true,true
Valerie Cole,Resident,false,false
Delores Towne II,Resident,true,false
Ruby McGlynn,Resident,false,true
Dale Brekke,Resident,true,false
Miss Lynn Collins,Resident,false,false
Marian Russel,Resident,false,true
Renee Mann,Resident,false,true
Laurie Hessel,Resident,false,true
Jeanette Sipes,Resident,false,false
Sophie Macejkovic,Resident,true,false
Mr. Violet Ortiz,Resident,false,true
Candice White,Resident,false,false
Nicolas Hammes,Resident,false,true
Lynn Bauch,Resident,false,false
Pedro Ebert,Resident,true,true
Marsha Connelly,Resident,true,false
Gregory Lesch,Resident,false,false
Patsy Fadel,Resident,false,true
Maryann Abbott,Resident,true,true
Enrique Zulauf,Resident,false,false
Jared Keeling,Resident,false,true
Christopher Gusikowski,Resident,true,true
Amelia Ankunding,Resident,true,true
Marjorie Abbott,Resident,true,true
Clarence Hills,Resident,true,false
Lillie Rath,Resident,false,true
Sammy Runolfsson,Resident,false,true
Maxine McCullough,Resident,false,false
Emma Heller,Resident,true,true
Marty Crooks,Resident,false,false
Jimmie Huels,Resident,false,false
Ramiro Nolan,Resident,false,false
Karl Quigley,Resident,true,true
Ernestine Schaden PhD,Resident,false,true
Bennie Fahey,Resident,false,true
Pam Smith,Resident,true,true
Allan Satterfield,Resident,false,true
Harold Cummings,Resident,true,false
Anna Swift,Resident,true,false
Dwayne Yost IV,Resident,true,false
Lorraine Franecki,Resident,true,false
Clifford Pfeffer,Resident,true,true
Garrett Mueller,Resident,false,false
Daniel Haley,Resident,true,false
Kim Howell,Resident,false,false
Kari Bogan,Resident,false,true
Jackie Wilkinson,Resident,true,false
Corey Heidenreich,Resident,false,true
Freddie White,Resident,false,true
Jody Reichel,Resident,true,false
Alvin Mraz,Resident,false,true
Natasha Howell,Resident,false,false
Lucy Dickinson,Resident,false,false
Herbert Deckow,Resident,false,false
Donnie Mertz,Resident,false,false
Carlos Hyatt I,Resident,true,true
Angie Zulauf,Resident,false,false
Marcella Funk,Resident,true,false
Carrie Heidenreich,Resident,false,true
Tyler Feeney,Resident,true,false
Randy Schamberger,Resident,false,false
Brett King,Resident,false,true
Shelly Orn,Resident,false,true
Stewart Lynch PhD,Resident,false,true
Ms. Garry Mosciski,Resident,true,true
Ms. Lois Grant,Resident,true,true
Sophia Bosco,Resident,false,false
Frank Ernser,Resident,true,true
Cecil Rolfson,Resident,true,false
Ruby Marks,Resident,false,true
Edmond MacGyver,Resident,false,false
Danielle Leuschke,Resident,true,true
Mitchell Mante,Resident,true,false
Jeannette Hoeger,Resident,true,false
Benjamin Bins,Resident,false,false
Dennis Kassulke,Resident,false,false
Cecelia Stracke V,Resident,false,false
Orville McLaughlin,Resident,true,false
Katie Flatley,Resident,true,false
Carrie Lockman,Resident,false,false
Ms. Olga Hills,Resident,true,false
Cameron Abshire,Resident,true,true
Olga Lemke,Resident,false,true
Miss Rebecca Bogisich,Resident,true,false
Paulette Abshire,Resident,false,false
Bessie Labadie,Resident,true,true
Herbert Schneider,Resident,true,false
Eva Grimes,Resident,false,true
Andrea Parisian,Resident,true,false
Bill O'Keefe,Resident,true,false
Curtis McClure,Resident,true,true
Blanca Wilderman I,Resident,false,false
Lynn Halvorson,Resident,false,false
Santiago Bergnaum,Resident,true,true
Nathaniel Medhurst,Resident,true,true
Ms. Lynn Kreiger,Resident,false,false
Ian Pollich,Resident,true,true
Roxanne Ward IV,Resident,false,false
Alton Nader,Resident,false,false
Melvin Johnston,Resident,true,true
Ignacio Prohaska,Resident,false,true
Mitchell Marquardt,Resident,true,false
Dean Wisoky,Resident,false,true
Miss Elizabeth Waters,Resident,false,true
Dr. Alison Toy,Resident,false,false
Eunice Schoen,Resident,true,false
Bryant Lang,Resident,true,false
Spencer Mayert,Resident,false,false
Miss Jack Adams,Resident,true,false
Lynn Quigley,Resident,true,false
Rick Little,Resident,false,false
Kathy Jerde,Resident,false,false
Craig Lang,Resident,false,true
Kenny Corkery,Resident,false,true
Sandra Sporer,Resident,true,true
Earnest Cormier,Resident,false,true
Guadalupe Pacocha II,Resident,false,true
Simon Goodwin,Resident,true,false
Angie Schaden,Resident,false,true
Alejandro Murray,Resident,true,true
Gregory Purdy,Resident,true,false
Eunice Cremin,Resident,false,true
Susie Harvey,Resident,true,true
Blanche Roob,Resident,false,false
Meghan Howell,Resident,false,true
Jasmine Renner,Resident,false,false
Peggy Stokes,Resident,false,false
Lewis Rohan,Resident,true,true
Patti Robel,Resident,false,false
Ms. Nichole Trantow,Resident,false,true
Esther Walter,Resident,false,true
Gabriel Hammes,Resident,true,true
Edmund Boyle,Resident,true,true
Katherine Koepp,Resident,false,true
Marcia Gulgowski,Resident,false,true
Tabitha Lubowitz,Resident,false,false
Heidi Hegmann,Resident,false,true
Miss Jeannette Sawayn,Resident,false,true
Iris Rice,Resident,false,true
Minnie Reynolds,Resident,true,false
Lance Walter,Resident,true,false
Tamara Sipes,Resident,false,false
Ms. Lisa Mohr,Resident,true,false
Ignacio Considine,Resident,true,false
Wendy Hauck,Resident,false,true
Miss Yvonne Dickens,Resident,true,true
Lucy Walker,Resident,false,false
Daniel Heller,Resident,true,false
Gustavo Ondricka,Resident,true,true
Raquel Monahan,Resident,false,false
Lamar Skiles,Resident,true,false
Oliver Shields,Resident,false,true
Donna Balistreri,Resident,true,false
Darin Bayer,Resident,false,false
Sonya Zulauf II,Resident,true,true
Mrs. Terrell Zboncak,Resident,true,true
Ramon Kling III,Resident,true,false
Shane Hand,Resident,true,true
Sheldon Parker,Resident,true,true
Leah Goldner,Resident,true,true
Jesse Haag,Resident,false,false
Margie Lockman II,Resident,false,true
Timmy Schamberger,Resident,true,true
Adrienne Abshire,Resident,true,true
Shelley Hodkiewicz,Resident,true,true
Cameron White,Resident,false,false
Nicole Bradtke,Resident,true,true
Vanessa Osinski,Resident,true,false
Juanita Spinka,Resident,true,false
Shane Jacobi,Resident,false,false
Sean Cronin,Resident,true,false
Lindsey Stiedemann,Resident,false,true
Diane Cruickshank,Resident,true,true
Mrs. Dwayne Wuckert,Resident,false,false
Constance Jenkins,Resident,true,true
Ms. Tony Mohr,Resident,true,true
Nicole Pagac,Resident,false,false
Kelley Tremblay,Resident,true,false
Mr. Christian Schoen,Resident,true,false
Amanda Ledner,Resident,true,true
Miss Brad Reichert,Resident,true,false
Candace Boehm,Resident,true,true
Darrell Waters,Resident,false,false
Kristopher Ledner Sr.,Resident,true,false
Kelly Kuhlman,Resident,true,true
Shelia Casper,Resident,true,false
Clayton Kozey,Resident,false,false
Sergio Little,Resident,false,true
Clifford Heller,Resident,true,true
Santos Schowalter Jr.,Resident,true,true
Muriel Reinger,Resident,true,false
Terry Gleason,Resident,true,true
Annie Hickle,Resident,true,true
Elisa Watsica,Resident,true,true
Ms. Donna Carroll,Resident,false,true
Stacey Crooks,Resident,true,true
Shelley Williamson,Resident,false,true
Sergio Bogan,Resident,true,true
Mr. Otis Hamill,Resident,false,false
Alice Ziemann,Resident,false,false
Jeannette Mitchell,Resident,false,false
Austin Abbott,Resident,false,false
Ms. Josefina Ruecker,Resident,false,false
Ernesto Dare,Resident,true,false
Thomas Morissette,Resident,true,false
Leticia Berge,Resident,true,false
Micheal Stanton,Resident,true,false
Alejandro Smitham,Resident,true,false
Earl Mayer,Resident,true,true
Kirk Rohan,Resident,true,true
Clark Denesik,Resident,true,false
Mrs. Suzanne Homenick,Resident,true,false
Stanley Goodwin,Resident,true,true
Jody Shanahan,Resident,true,false
Julian Pfeffer,Resident,false,true
Dr. Jeannette Price,Resident,false,false
Ms. Bradford Daniel,Resident,false,false
Mattie Cremin,Resident,true,false
Alicia Cremin,Resident,false,false
Ms. Bernard Schumm,Resident,true,true
Melody Hermann,Resident,false,false
Leland Stehr,Resident,true,false
Kara Ferry DDS,Resident,false,false
Ramiro Klein,Resident,false,true
Yvette Carroll,Resident,true,true
Shannon Terry,Resident,false,true
Sheryl Ullrich,Resident,true,true
Kyle Casper,Resident,false,true
Moses Runolfsdottir IV,Resident,false,true
Ellen McKenzie,Resident,true,true
Margaret Kreiger Sr.,Resident,false,true
Mrs. Al Heller,Resident,false,false
Krystal Raynor,Resident,false,true
David Smitham,Resident,true,true
Ebony Johnson,Resident,false,false
Arthur Wisozk,Resident,true,true
Tyrone Pouros,Resident,false,false
Audrey Wilderman,Resident,true,true
Donald Grimes,Resident,false,false
Alejandro McGlynn,Resident,true,false
Gwen Cummerata,Resident,false,false
Christy Batz,Resident,false,false
Sadie Predovic,Resident,true,false
